customer_id,first_name,last_name,DOB,job_title,deceased_indicator,owns_car,address,postcode,property_valuation,state_id,country_id,gender_id,job_industry_id,wealth_segment_id
279,Tamera,Hinckes,09/09/1981,Web Designer I,N,No,28604 Bellgrove Circle,4508,6,2,0,0,5,3
280,Welch,MacAllaster,22/03/1995,Geologist I,N,Yes,2 Cottonwood Road,2032,11,1,0,1,6,1
281,Jeanette,Sizzey,27/12/1972,Cost Accountant,N,Yes,58 Parkside Hill,2117,12,1,0,0,2,2
282,Lauren,Curcher,27/10/1989,VP Quality Control,N,Yes,747 Thackeray Circle,4551,7,2,0,1,0,2
283,Sari,Noye,04/02/1991,Assistant Manager,N,No,5583 Prairie Rose Trail,2765,8,1,0,0,8,3
284,Seth,Moorman,11/04/1986,Financial Analyst,N,Yes,071 Cardinal Point,3064,7,3,0,1,2,2
285,Julee,Janovsky,19/11/1977,Community Outreach Specialist,N,No,7169 North Lane,2023,9,1,0,0,5,3
286,Kiley,Canaan,01/08/1989,Accounting Assistant II,N,Yes,6923 Tennessee Circle,2766,9,1,0,1,5,1
287,Hannie,Wodham,06/05/1985,Nuclear Power Engineer,N,No,8207 Cascade Court,3810,5,3,0,0,5,1
289,Modestia,Lithgow,12/04/1970,Clinical Specialist,N,No,00 5th Lane,2830,2,1,0,0,3,2
291,Aime,Burston,22/10/1971,Assistant Media Planner,N,No,76 Graedel Street,4812,6,2,0,0,1,3
292,Gelya,Gerant,24/11/1961,VP Product Management,N,Yes,29886 Crownhardt Crossing,2141,8,1,0,0,6,1
293,Virgilio,Willcocks,10/12/1989,Administrative Assistant III,N,Yes,1 Drewry Junction,3810,7,3,0,1,5,3
294,Magnum,Slowan,01/04/1959,Recruiting Manager,N,No,83 Brickson Park Drive,3029,8,3,0,1,6,2
295,Lena,Chape,26/12/1964,Database Administrator II,N,Yes,95 Almo Junction,2173,9,1,0,0,6,3
297,Cecile,MacLise,27/04/1959,Electrical Engineer,N,No,6170 Buena Vista Way,2320,7,1,0,0,5,2
298,Maurise,Lenglet,15/08/1956,Engineer I,N,No,0 Orin Place,4506,7,2,0,1,5,2
299,Corabelle,Hartnell,15/09/1956,Budget/Accounting Analyst I,N,Yes,20924 Banding Crossing,2516,9,1,0,0,2,3
300,Malachi,Hadcroft,22/06/1956,Clinical Specialist,N,No,91193 Petterle Road,2035,11,1,0,1,3,3
301,Hildy,Bilbrook,10/10/1980,Developer IV,N,No,01459 Fremont Place,2747,4,1,0,0,5,2
303,Shane,Smetoun,15/08/1974,Assistant Professor,N,Yes,93 Lawn Park,3152,9,3,0,0,0,3
304,Paddy,Mumbray,27/03/1969,VP Marketing,N,Yes,5982 Mosinee Avenue,3340,5,3,0,1,5,3
305,Cris,Chellam,17/03/1974,Financial Analyst,N,No,37006 Hoard Circle,3182,7,3,0,0,2,3
306,Ruy,Adanet,02/08/1973,Registered Nurse,N,No,06 Corry Pass,2450,9,1,0,1,3,2
307,Ruben,Handlin,18/08/1984,Clinical Specialist,N,Yes,099 Nova Plaza,2227,10,1,0,1,3,1
308,Iver,Dobsons,09/03/1983,Database Administrator I,N,No,252 Mockingbird Plaza,2216,10,1,0,1,4,2
309,Maurizia,Ligerton,02/10/1974,Clinical Specialist,N,Yes,990 Kensington Park,3796,8,3,0,0,3,3
310,Myranda,Clowser,13/02/1985,Account Coordinator,N,Yes,706 Anniversary Alley,3064,3,3,0,0,2,3
311,Jaimie,Halms,16/08/1957,Internal Auditor,N,No,52 Corben Place,3197,10,3,0,0,3,2
312,Garek,Prattin,17/03/1958,Desktop Support Technician,N,Yes,4270 Loeprich Lane,3064,7,3,0,1,2,1
313,Theo,McKune,22/12/1987,Operator,N,Yes,2 Clyde Gallagher Drive,2232,10,1,0,1,5,3
314,Catie,Advani,25/08/1962,Marketing Assistant,N,Yes,671 American Ash Way,2365,2,1,0,0,8,2
315,Lisa,Odlin,16/04/1958,Chief Design Engineer,N,No,93 American Ash Avenue,2747,8,1,0,0,5,1
316,Genni,Larway,01/06/1976,Environmental Specialist,N,Yes,1108 Nevada Junction,4701,2,2,0,0,5,3
317,Elicia,Dahler,10/02/1974,Automation Specialist II,N,Yes,41 Spaight Road,4503,5,2,0,0,1,3
318,Libbie,Castelin,19/05/1969,Programmer III,N,Yes,5 Schurz Place,4350,6,2,0,0,8,1
320,Aldous,Cubin,09/02/1997,Registered Nurse,N,No,84 Lawn Way,2223,9,1,0,1,3,3
321,Christean,Finnes,15/09/1973,Marketing Manager,N,No,0 Coolidge Avenue,4122,8,2,0,0,6,3
322,De,Denington,10/03/1977,Research Associate,N,Yes,0 Graceland Plaza,2515,10,1,0,0,2,3
323,Celka,Goodrich,04/06/1973,Senior Developer,N,Yes,8717 Mandrake Place,4214,8,2,0,0,3,3
324,Franz,Lyptrit,05/08/1986,Computer Systems Analyst I,N,Yes,2 Thierer Lane,3437,8,3,0,1,4,3
325,Anthia,Ghilardini,26/09/1971,Computer Systems Analyst I,N,Yes,19507 Red Cloud Park,3338,4,3,0,0,2,1
326,Guenna,Spensly,16/02/1980,Help Desk Operator,N,No,3 Golf Course Avenue,2203,9,1,0,0,2,3
327,Cris,Richfield,24/07/1968,Design Engineer,N,No,042 Bunker Hill Avenue,2088,8,1,0,0,3,3
328,Bernice,Kings,11/04/1991,Senior Developer,N,No,45793 Nancy Plaza,4226,8,2,0,0,5,3
329,Garvy,Berthel,20/11/1984,Account Representative IV,N,Yes,314 Northland Plaza,4213,5,2,0,1,1,2
330,Port,Pancost,03/06/1959,Recruiting Manager,N,Yes,3093 Mockingbird Place,3356,2,3,0,1,5,2
331,Ford,Groucock,23/09/1998,Desktop Support Technician,N,Yes,82 Mcbride Trail,3223,6,3,0,1,3,3
332,Liza,Trouel,19/08/1978,Registered Nurse,N,No,24044 Bonner Hill,3032,8,3,0,0,3,2
333,Debbi,Doohey,20/06/1965,Sales Associate,N,Yes,1 Rowland Circle,3105,10,3,0,0,2,1
334,Fredi,Iannuzzelli,20/05/1999,Financial Advisor,N,Yes,7 Arapahoe Pass,3101,12,3,0,0,2,1
335,Debee,Martynov,19/04/1983,Senior Editor,N,No,7905 Spaight Alley,2763,8,1,0,0,6,1
337,Shaylah,Urquhart,08/10/1979,Statistician IV,N,Yes,3 Lyons Road,2759,8,1,0,0,0,2
339,Nanny,Casero,11/01/1980,Human Resources Manager,N,No,6860 Green Ridge Avenue,2126,11,1,0,0,3,3
341,Jeremiah,Wasling,25/08/1976,GIS Technical Architect,N,No,08 Ronald Regan Plaza,2251,9,1,0,1,2,3
342,Winslow,Hammant,19/05/1987,Programmer IV,N,No,44621 Linden Drive,2155,10,1,0,1,3,2
343,Nicole,Johananoff,14/08/1957,Recruiter,N,No,3 Moulton Lane,2153,9,1,0,0,7,1
345,Tish,Oleksiak,03/02/1989,Senior Sales Associate,N,Yes,98 Westerfield Trail,3127,11,3,0,0,3,2
346,Timmie,Eisikowitz,15/03/1981,Financial Analyst,N,No,1826 Hazelcrest Park,3087,9,3,0,1,2,3
347,Berkly,Grishinov,06/06/1965,Marketing Manager,N,No,98 Sutteridge Point,3131,10,3,0,1,2,3
348,Gan,Devoy,01/11/1980,Assistant Professor,N,Yes,6 Sunbrook Center,4350,6,2,0,1,8,3
349,Vinnie,Usherwood,15/04/1981,Computer Systems Analyst IV,N,No,143 Elka Circle,3134,9,3,0,0,5,2
350,Carmela,Jesper,09/12/1977,Clinical Specialist,N,Yes,0293 Porter Crossing,2830,5,1,0,0,3,3
351,Dev,Hafner,12/05/1999,Pharmacist,N,Yes,7447 Nevada Park,2193,8,1,0,1,3,3
352,Orrin,Finding,08/07/1979,Sales Representative,N,No,7 Park Meadow Drive,4055,3,2,0,1,8,3
353,Antonia,Cardis,09/10/1980,Information Systems Manager,N,No,780 Carberry Place,3199,9,3,0,0,6,3
354,Mavra,Donavan,26/11/1980,Legal Assistant,N,No,5337 Dennis Pass,2170,9,1,0,0,7,3
355,Stacy,Gullane,01/06/1979,Database Administrator II,N,Yes,7 Debs Point,2322,4,1,0,0,8,3
357,Betta,Shrimpton,25/01/1969,Director of Sales,N,No,66286 Homewood Alley,2075,11,1,0,0,6,1
358,Kippie,Crimpe,27/12/1985,Accounting Assistant IV,N,No,8728 Express Way,2340,7,1,0,0,6,3
359,Dulcine,Gauson,28/11/1958,Legal Assistant,N,Yes,93583 Moland Way,2066,12,1,0,0,5,1
360,Atalanta,Starbucke,02/04/1956,Staff Scientist,N,Yes,18264 Maryland Way,4217,9,2,0,0,7,3
361,Stephana,Minero,27/03/1999,Software Engineer IV,N,Yes,411 Homewood Lane,4020,5,2,0,0,3,3
362,Jamima,Pirolini,17/11/1974,Software Engineer IV,N,Yes,8 Mariners Cove Drive,2096,10,1,0,0,2,2
363,Sabrina,Caddy,04/03/1988,Project Manager,N,Yes,279 Jenna Circle,2179,12,1,0,0,8,3
364,Leontyne,Simpkiss,30/09/1976,Database Administrator III,N,No,382 Maywood Parkway,4127,6,2,0,0,2,1
365,Romona,Capitano,27/06/1976,VP Quality Control,N,No,6085 Petterle Circle,3130,10,3,0,0,7,2
366,Constance,Ucchino,08/01/1954,Librarian,N,No,06324 Michigan Trail,4570,4,2,0,0,1,2
367,Katrinka,Sturrock,17/02/1985,Programmer II,N,Yes,92808 Mallard Terrace,3215,4,3,0,0,5,3
369,Alic,Trenear,24/08/1991,Actuary,N,Yes,67884 Fair Oaks Parkway,3931,9,3,0,1,2,3
371,Pernell,Favelle,06/07/1954,Systems Administrator III,N,No,953 Eliot Crossing,2166,9,1,0,1,2,3
372,Moina,Thumim,13/08/1987,Graphic Designer,N,Yes,90761 Shasta Pass,3936,7,3,0,0,7,1
373,Eva,Colenutt,26/08/2000,Structural Analysis Engineer,N,Yes,259 Barnett Crossing,2265,5,1,0,0,3,2
374,Valdemar,MacCoughen,22/01/1992,Senior Financial Analyst,N,Yes,0 Brown Trail,2203,9,1,0,1,2,3
375,Salvidor,Renzo,23/08/1976,Automation Specialist II,N,Yes,3467 Prairie Rose Lane,3034,7,3,0,1,5,3
376,Marena,Brunotti,24/10/1966,Financial Advisor,N,Yes,24 Scoville Parkway,4670,1,2,0,0,2,3
377,Levy,Bonavia,19/05/1999,Staff Scientist,N,No,010 Namekagon Parkway,2062,12,1,0,1,0,3
378,Raquela,Yuille,04/05/1974,Senior Developer,N,No,99826 Steensland Avenue,2162,5,1,0,0,8,3
380,Teriann,Birdsey,15/05/1956,Structural Engineer,N,No,201 Randy Parkway,3033,7,3,0,0,7,3
381,Leesa,Castleman,30/11/1996,Sales Associate,N,No,58211 Surrey Crossing,2170,9,1,0,0,6,1
382,Issiah,Fardell,14/08/1985,Research Nurse,N,Yes,720 Menomonie Avenue,2749,8,1,0,1,3,3
383,Barclay,Shalders,15/07/1978,Nurse Practicioner,N,No,4604 Cordelia Drive,2144,10,1,0,1,6,1
385,Kendall,Humes,07/12/1966,Project Manager,N,No,8 Holy Cross Center,2047,9,1,0,1,3,2
386,Ethelyn,Pincott,27/10/1990,Senior Quality Engineer,N,No,740 Calypso Drive,2100,10,1,0,0,0,3
387,Spike,Thieme,19/02/1977,Administrative Officer,N,No,9457 Arizona Plaza,2642,2,1,0,1,2,3
389,Dorene,Scrivner,27/04/1975,Help Desk Operator,N,Yes,7 Reinke Junction,2145,10,1,0,0,1,1
390,Royall,Slimings,25/11/1997,Programmer Analyst II,N,No,7343 Washington Road,2287,5,1,0,1,3,1
392,Brandyn,Morrid,14/06/1978,Safety Technician I,N,No,32 Farragut Avenue,2076,11,1,0,1,7,3
393,Cesaro,Isbell,08/02/1955,Associate Professor,N,Yes,5 Florence Hill,4124,7,2,0,1,5,3
394,Roanne,Cowthard,06/06/1977,Legal Assistant,N,Yes,095 Prairieview Circle,3191,12,3,0,0,3,2
395,Penn,Burkinshaw,27/11/1976,Data Coordiator,N,Yes,47226 Algoma Place,4305,3,2,0,1,8,2
396,Peria,Iscowitz,25/01/1967,Systems Administrator III,N,Yes,564 Northview Junction,3195,11,3,0,0,9,2
397,Nerissa,Foote,02/09/1981,Paralegal,N,Yes,5359 Alpine Hill,2579,5,1,0,0,2,1
399,Nickie,Neissen,18/07/1976,Engineer III,N,Yes,32571 Dixon Center,3337,3,3,0,1,5,1
400,Sibeal,Fellow,19/05/1962,Financial Analyst,N,No,333 Bunting Crossing,2536,4,1,0,0,2,3
401,Halette,Helling,11/12/1986,Assistant Professor,N,No,1 Red Cloud Street,2770,8,1,0,0,8,3
402,Berne,Donegan,03/06/1977,Desktop Support Technician,N,No,07 New Castle Circle,2646,1,1,0,1,8,1
403,Easter,Laffoley-Lane,17/10/1975,Graphic Designer,N,Yes,78152 Harper Parkway,2756,8,1,0,0,6,3
404,Sinclair,Sustins,17/12/1995,Geologist I,N,Yes,981 West Way,3133,10,3,0,1,2,1
406,Rhona,Spilsburie,16/06/1987,Financial Analyst,N,No,25 Graceland Way,2750,8,1,0,0,2,2
407,Chryste,Acum,12/01/1979,Structural Analysis Engineer,N,Yes,41605 Mitchell Street,2750,8,1,0,0,6,2
408,Kurtis,Baistow,31/08/1991,Senior Financial Analyst,N,No,42 Upham Pass,4558,3,2,0,1,2,1
409,Tatiania,O'Kane,23/01/1978,Executive Secretary,N,Yes,17 Sunfield Road,2211,9,1,0,0,3,3
410,Alicia,Townend,09/04/1990,Structural Engineer,N,Yes,84549 Jenifer Crossing,2570,8,1,0,0,6,3
411,Cathyleen,Bern,31/03/1977,Director of Sales,N,No,5449 Jenna Road,2170,9,1,0,0,2,2
413,Simone,Denys,22/12/1957,VP Quality Control,N,Yes,7427 Fuller Trail,3082,8,3,0,1,6,2
414,Thorin,Grimoldby,16/07/1976,Social Worker,N,No,713 Eastwood Terrace,2360,1,1,0,1,3,2
415,Conchita,Jeans,31/05/1955,Senior Financial Analyst,N,Yes,7526 Artisan Parkway,4223,8,2,0,0,2,1
416,Dory,Barnsdall,23/06/1997,Software Consultant,N,Yes,3 Oriole Place,3183,7,3,0,0,6,3
417,Fernandina,Brambley,17/02/1971,Biostatistician IV,N,No,690 Hanson Center,2330,3,1,0,0,0,3
419,Chrissie,Bernardini,26/01/1981,VP Marketing,N,No,27 Petterle Center,4370,2,2,0,0,5,1
420,Clem,Leek,05/07/1958,Help Desk Operator,N,No,3 Annamark Avenue,3150,11,3,0,1,1,2
421,Tish,Netti,19/03/1999,Sales Representative,N,Yes,311 Dapin Point,2549,3,1,0,0,8,3
423,Orville,Akerman,08/11/1956,Senior Quality Engineer,N,No,1 Carey Pass,2065,11,1,0,1,6,3
424,Dennie,Eunson,25/01/1978,Research Nurse,N,No,8 Moland Pass,2065,10,1,0,1,3,2
425,Michaeline,Bordman,19/11/1953,Sales Representative,N,Yes,25386 Fallview Place,2340,3,1,0,0,8,3
426,Emlyn,Anstice,02/06/1972,Nuclear Power Engineer,N,No,8078 Talisman Trail,4209,7,2,0,0,5,1
427,Giusto,Torbett,19/12/1996,Assistant Media Planner,N,Yes,6920 Dwight Circle,4173,7,2,0,1,1,3
428,Freida,Everil,03/05/1977,Structural Engineer,N,Yes,9 Lukken Parkway,2065,10,1,0,0,3,2
429,Berny,Bold,30/07/1978,Community Outreach Specialist,N,Yes,09 Graceland Junction,3204,2,3,0,0,4,2
430,Janice,Himsworth,26/04/1973,Paralegal,N,Yes,155 Basil Junction,2210,10,1,0,0,2,2
431,Gale,Done,26/03/1956,Research Nurse,N,Yes,4284 Surrey Circle,2068,12,1,0,1,3,1
432,Amby,Pentin,12/02/1990,Nuclear Power Engineer,N,Yes,4 Almo Plaza,2085,10,1,0,1,5,1
433,Reinhard,Jubert,12/03/1964,Statistician II,N,No,91 Porter Pass,3064,7,3,0,1,7,1
435,Jerome,Muggeridge,23/12/1999,GIS Technical Architect,N,No,8788 Armistice Trail,3806,8,3,0,1,9,3
436,Erwin,Pendre,24/12/1957,Internal Auditor,N,No,1693 Artisan Hill,2259,6,1,0,1,4,3
437,Sayres,Duthie,14/08/1976,Systems Administrator III,N,Yes,532 Emmet Way,2260,8,1,0,1,5,1
438,Ebenezer,Bottelstone,17/08/1989,Internal Auditor,N,Yes,3 Sutteridge Park,4074,6,2,0,1,7,2
439,Lida,Wych,08/07/1974,GIS Technical Architect,N,No,25522 Mosinee Point,4215,7,2,0,0,6,1
440,Sheena,O'Duggan,16/12/1977,Business Systems Development Analyst,N,No,421 Bobwhite Road,2160,6,1,0,0,9,3
441,Felicle,Beneze,08/03/1974,Analyst Programmer,N,No,41 Ronald Regan Center,3008,5,3,0,0,4,3
444,Britteny,Falconer-Taylor,24/02/1967,Staff Scientist,N,Yes,528 Buell Crossing,2748,10,1,0,0,5,3
445,Timothy,Wenham,13/11/1984,Executive Secretary,N,No,261 Northport Lane,2567,7,1,0,1,2,3
446,Marilee,Oosthout de Vree,02/07/1978,Tax Accountant,N,Yes,98 Scott Parkway,2096,10,1,0,0,4,1
447,Brittany,Peasey,06/11/2001,Help Desk Technician,N,Yes,8385 Lien Drive,3192,10,4,0,0,0,3
448,Robin,Crack,26/04/1995,Software Engineer III,N,No,24919 Artisan Court,3015,8,4,0,0,4,2
449,Shana,Fortesquieu,24/09/1974,VP Product Management,N,Yes,37093 Manitowish Center,2170,10,1,0,0,5,2
450,Myrlene,Rothwell,02/04/1975,Structural Analysis Engineer,N,Yes,9 Monterey Point,4221,10,2,0,0,1,3
452,Natalee,Bamford,11/08/1959,Account Coordinator,N,Yes,572 Gerald Trail,2145,7,1,0,0,7,3
455,Mile,Dionisii,02/11/1991,Civil Engineer,N,Yes,57 Columbus Road,4870,5,2,0,1,5,3
456,Randolph,Redihalgh,30/11/1975,Automation Specialist I,N,Yes,455 Hooker Lane,3337,2,4,0,1,5,1
457,Querida,Danilchev,14/12/1980,Recruiting Manager,N,Yes,0777 Farwell Pass,2118,10,1,0,0,2,2
458,Osborn,Pentony,21/04/1969,Account Representative IV,N,Yes,23 Glacier Hill Avenue,2259,6,1,0,1,5,1
459,Bel,Cheeke,04/08/1986,Civil Engineer,N,Yes,8750 Lakewood Gardens Park,2760,7,1,0,0,5,3
461,Jsandye,Melendez,09/10/1979,Social Worker,N,Yes,3469 Service Road,2770,5,1,0,0,3,3
463,Allis,Blanche,30/03/1962,Senior Cost Accountant,N,Yes,8 Dayton Park,2050,9,1,0,0,2,3
465,Alina,Wilsey,27/03/1976,Developer III,N,Yes,70488 Logan Court,2074,12,1,0,0,2,1
467,Welbie,Rockliffe,02/01/1954,Human Resources Assistant I,N,No,663 Bellgrove Parkway,3812,8,4,0,1,7,1
468,Valeria,Ladyman,19/01/1974,Software Test Engineer I,N,Yes,9907 Morningstar Pass,2147,9,1,0,0,7,2
469,Levi,Cartmell,03/05/1996,Actuary,N,Yes,29 South Point,3111,9,4,0,1,2,2
470,Darbee,Klimowicz,19/12/2001,Internal Auditor,N,No,91 Eagle Crest Circle,2567,9,1,0,1,8,3
471,Libby,Wardesworth,01/01/1956,GIS Technical Architect,N,No,781 Dorton Avenue,3012,10,4,0,0,2,1
472,Kippy,Jessel,16/11/1990,Internal Auditor,N,Yes,47 Dwight Road,4217,8,2,0,0,2,3
473,Benji,O'Shirine,13/03/1977,Junior Executive,N,Yes,6674 Russell Center,2197,9,1,0,1,3,3
474,Consolata,Clacson,15/01/1983,Geologist IV,N,No,84041 Holy Cross Circle,2142,8,1,0,0,1,1
476,Kane,Jahnel,21/04/1989,Computer Systems Analyst IV,N,No,74011 Manufacturers Street,2320,6,1,0,1,6,3
477,Cheri,Hazeman,26/11/1960,Media Manager II,N,Yes,30991 Macpherson Parkway,2155,9,1,0,0,2,2
478,Darcey,Harberer,21/01/1961,Chief Design Engineer,N,Yes,40504 Tennyson Drive,2046,9,1,0,0,6,1
481,Marcella,Manzell,12/04/1990,Programmer IV,N,No,00976 Sundown Lane,2428,3,1,0,0,0,3
483,Bertrand,Penkethman,02/05/1973,Sales Representative,N,No,9 Westridge Road,3178,9,4,0,1,8,1
484,Mason,Kohrsen,24/04/1974,Programmer IV,N,No,4671 Buell Trail,3564,2,4,0,1,5,3
485,Ulrika,Steagall,08/11/1974,Statistician III,N,No,3743 Melody Avenue,3550,4,4,0,0,5,2
486,Prudi,Edon,30/12/1955,Technical Writer,N,Yes,8670 Pine View Street,3070,11,4,0,0,5,1
487,Elayne,Braiden,19/09/1979,Food Chemist,N,No,31 Twin Pines Trail,3775,10,4,0,0,3,3
488,Domini,Ghelerdini,11/07/1980,Help Desk Operator,N,Yes,11731 3rd Hill,3004,9,4,0,0,7,3
489,Tresa,Reeks,31/05/1971,Senior Editor,N,Yes,411 Lien Place,4226,10,2,0,0,8,3
490,Lida,Boynton,15/06/1992,Environmental Tech,N,No,431 Ilene Center,2026,10,1,0,0,0,3
491,Andrea,Funcheon,20/02/1976,Speech Pathologist,N,Yes,4 Pond Parkway,3185,9,4,0,1,7,1
492,Pail,Ashplant,28/04/1976,Environmental Tech,N,No,61293 Delladonna Way,2015,9,1,0,1,2,3
493,Tommie,Banbridge,13/09/1960,Electrical Engineer,N,Yes,6390 Truax Park,3012,9,4,0,0,5,3
495,Lucius,Prescott,21/02/1959,VP Accounting,N,Yes,02 Boyd Crossing,3143,7,4,0,1,2,3
496,Korry,Cosgrove,28/01/1976,Engineer II,N,Yes,2639 Brown Road,3910,7,4,0,0,2,1
498,Emmalee,Sketcher,30/04/1978,VP Sales,N,Yes,353 Stuart Trail,4702,3,2,0,0,5,2
499,Dalli,Baggally,15/03/1961,Budget/Accounting Analyst III,N,No,9 Rowland Road,2133,10,1,0,1,2,1
500,Lazar,Crathern,11/04/1992,Recruiting Manager,N,Yes,830 Summit Center,3075,7,4,0,1,8,1
501,Henrieta,MacClancey,10/06/1977,Environmental Specialist,N,No,4754 Moulton Alley,2069,9,1,0,0,6,2
502,Rica,Raveau,24/12/1970,Teacher,N,No,808 Debra Center,3911,10,4,0,0,5,3
503,Burr,Gerb,19/07/1989,Dental Hygienist,N,Yes,8739 Service Park,2250,8,1,0,1,3,1
504,Vinny,Hegley,25/04/1995,Environmental Tech,N,Yes,4 Thackeray Pass,2487,9,1,0,1,5,2
506,Brett,Scrancher,14/02/1985,Health Coach II,N,No,20373 Kensington Pass,2151,8,1,0,0,8,3
508,Abagail,Tordiffe,18/01/1971,Project Manager,N,Yes,089 Old Shore Point,3156,8,4,0,0,7,3
509,Tobe,Vamplew,06/08/1979,Developer II,N,Yes,5723 Raven Drive,3126,12,4,0,1,2,1
511,Theo,Tolmie,02/12/1982,Dental Hygienist,N,No,12845 Paget Lane,2026,12,1,0,0,3,2
512,Sigfried,Semken,15/04/1955,VP Accounting,N,No,1 Vidon Pass,2233,8,1,0,1,2,3
515,Winna,Verny,04/09/1989,Help Desk Operator,N,No,2595 Grover Drive,3124,12,4,0,0,4,2
516,Craggy,Loadsman,07/01/1958,Environmental Tech,N,No,3169 Old Gate Point,2211,9,1,0,1,2,3
517,Iona,Fidgeon,20/08/1985,Chief Design Engineer,N,Yes,90974 Chinook Parkway,2564,8,1,0,0,7,3
518,Bernhard,Senett,28/04/1991,Database Administrator IV,N,Yes,75790 Towne Avenue,4221,9,2,0,1,8,3
520,Jazmin,Neumann,09/08/1964,VP Quality Control,N,Yes,84 Calypso Circle,3690,5,4,0,0,2,1
521,Peri,Hovie,19/12/1978,Help Desk Operator,N,No,81848 Amoth Road,3282,2,4,0,0,3,2
523,Elberta,Tixall,24/11/1974,Senior Financial Analyst,N,Yes,1 Cordelia Alley,2261,8,1,0,0,2,1
524,Florence,Held,09/09/1962,Nurse,N,No,80 Lakewood Street,2576,10,1,0,0,8,3
525,Lennard,Donizeau,12/02/1980,Chemical Engineer,N,Yes,66834 Melby Way,2160,9,1,0,1,5,3
527,Lorilyn,Topaz,19/10/1990,VP Quality Control,N,Yes,306 Longview Street,2145,7,1,0,0,2,3
528,Gayel,Downs,06/06/1979,Registered Nurse,N,No,39632 Michigan Park,4165,5,2,0,0,3,3
529,Sandor,Tumber,21/07/1989,Operator,N,Yes,1038 Hayes Point,2021,7,1,0,1,8,1
530,Townie,Perez,24/09/1974,Recruiter,N,No,46 Eastlawn Lane,2218,11,1,0,1,5,3
531,Modesty,Fletcher,26/08/1993,Senior Cost Accountant,N,No,12 Monument Alley,3124,12,4,0,0,2,2
532,Row,Mawditt,14/01/1961,Community Outreach Specialist,N,No,64700 2nd Alley,2145,7,1,0,0,2,1
533,Conny,Shearmer,14/12/1981,Database Administrator III,N,No,999 Huxley Hill,2190,10,1,0,1,8,3
534,Madel,Palffrey,16/08/1954,Systems Administrator I,N,No,311 Emmet Point,4211,7,2,0,0,6,3
536,Jannelle,Leist,07/04/1959,Recruiting Manager,N,No,7671 Oak Valley Junction,2170,9,1,0,0,5,1
537,Raine,Sneezum,26/03/1989,Structural Engineer,N,No,8304 Derek Park,3130,10,4,0,0,1,2
538,Millicent,Wiffler,21/10/1956,Chemical Engineer,N,Yes,8635 Cody Crossing,2337,6,1,0,0,5,3
540,Tresa,Dy,28/04/2001,Chemical Engineer,N,No,858 Independence Terrace,2121,10,1,0,0,5,3
542,Berri,McManamen,14/01/1967,Accountant III,N,No,20198 Hansons Plaza,2340,2,1,0,0,5,3
543,Mikey,Rizzetti,03/08/1973,Account Coordinator,N,Yes,04678 Elka Crossing,2745,9,1,0,1,8,1
544,Giacomo,Johanning,12/10/1990,Structural Engineer,N,Yes,5 Farmco Junction,4127,7,2,0,1,5,2
545,Alecia,Crosse,04/06/1978,Project Manager,N,Yes,2 East Circle,2716,1,1,0,0,3,3
546,Jorie,Pigott,24/02/1981,Information Systems Manager,N,Yes,1949 Pepper Wood Pass,3168,6,4,0,0,3,3
547,Andee,Robjant,14/05/1996,Sales Associate,N,No,7901 Park Meadow Plaza,3076,7,4,0,0,3,3
549,Abrahan,Luckman,15/06/1985,Human Resources Manager,N,Yes,532 Bartillon Circle,2166,7,1,0,1,8,3
551,Florence,Muldoon,10/08/1987,Structural Engineer,N,No,67 8th Terrace,3564,4,4,0,0,2,2
552,Hilly,Kleinmann,09/09/1978,Geological Engineer,N,Yes,06008 Anthes Pass,2478,8,1,0,1,5,2
553,Charlean,Fantone,12/05/1979,Senior Sales Associate,N,Yes,956 Mccormick Place,4127,2,2,0,0,0,1
554,Esmaria,Dobbison,06/05/1955,Graphic Designer,N,Yes,6 Eggendart Circle,3016,7,4,0,0,3,3
555,Jarib,Senior,08/11/1970,Junior Executive,N,No,1 Service Alley,2116,10,1,0,1,7,3
556,Oralia,Gifford,08/09/1957,Junior Executive,N,No,62117 Trailsway Place,3356,1,4,0,0,6,3
558,Allene,Claypole,25/05/1973,Programmer Analyst III,N,No,311 Chive Way,4680,3,2,0,0,6,3
559,Erma,Vyel,05/03/1988,Payment Adjustment Coordinator,N,Yes,9161 Hoepker Street,4740,5,2,0,0,8,2
560,Dorree,Sanja,11/10/1953,Social Worker,N,No,19 Lakewood Gardens Way,2760,9,1,0,0,3,1
561,Karin,Burkill,15/08/1977,Tax Accountant,N,No,5861 Browning Park,2065,8,1,0,0,6,3
562,Lindy,Fitzpayn,06/06/1970,Marketing Assistant,N,No,396 Butternut Point,2230,12,1,0,0,6,3
563,Rube,Itzhayek,20/09/1974,Accounting Assistant II,N,Yes,04 Hansons Street,2087,11,1,0,1,4,3
564,Nettie,Iddy,07/11/1983,Operator,N,No,8601 Cardinal Court,4505,8,2,0,0,8,2
565,Saleem,Meller,02/10/1959,Civil Engineer,N,Yes,35631 Colorado Crossing,2630,2,1,0,1,5,3
566,Datha,McPheat,09/12/1978,Systems Administrator I,N,Yes,446 Dottie Court,2225,10,1,0,0,2,2
568,Quinn,Fulks,15/12/1957,VP Sales,N,No,909 Browning Crossing,3013,10,4,0,1,5,3
569,Jaime,Warkup,31/01/1976,Analog Circuit Design manager,N,No,8498 Hoepker Circle,3136,8,4,0,1,4,3
